"country_code","date","cases"
"STP","6.18.20",688
"SAU","6.18.20",145991
"SEN","6.18.20",5475
"SRB","6.18.20",12616
"SYC","6.18.20",11
"SLE","6.18.20",1272
"SGP","6.18.20",41473
"SVK","6.18.20",1562
"SVN","6.18.20",1511
"SLB","6.18.20",0
"SOM","6.18.20",2719
"ZAF","6.18.20",83890
"SSD","6.18.20",1830
"ESP","6.18.20",245268
"LKA","6.18.20",1947
"SDN","6.18.20",8020
"SUR","6.18.20",277
"SWE","6.18.20",56682
"CHE","6.18.20",31200
"SYR","6.18.20",187
"TWN","6.18.20",446
"TJK","6.18.20",5279
"TZA","6.18.20",509
"THA","6.18.20",3141
"TLS","6.18.20",24
"TGO","6.18.20",547
"TTO","6.18.20",123
"TUN","6.18.20",1132
"TUR","6.18.20",184031
"UGA","6.18.20",741
"UKR","6.18.20",34833
"ARE","6.18.20",43752
"GBR","6.18.20",276990
"URY","6.18.20",850
"USA","6.18.20",2191956
"UZB","6.18.20",5767
"VUT","6.18.20",0
"VEN","6.18.20",3483
"VNM","6.18.20",342
"YEM","6.18.20",909
"ZMB","6.18.20",1416
"ZWE","6.18.20",463
"AFG","6.19.20",27882
"ALB","6.19.20",1838
"DZA","6.19.20",11504
"AND","6.19.20",855
"AGO","6.19.20",172
"ATG","6.19.20",26
"ARG","6.19.20",39570
"ARM","6.19.20",19157
"AUS","6.19.20",7411
"AUT","6.19.20",17271
"AZE","6.19.20",11767
"BHS","6.19.20",104
"BHR","6.19.20",20916
"BGD","6.19.20",105535
"BRB","6.19.20",97
"BLR","6.19.20",57333
"BEL","6.19.20",60476
"BLZ","6.19.20",22
"BEN","6.19.20",650
"BTN","6.19.20",68
"BOL","6.19.20",22476
"BIH","6.19.20",3273
"BWA","6.19.20",89
"BRA","6.19.20",1032913
"BRN","6.19.20",141
"BGR","6.19.20",3755
"BFA","6.19.20",900
"MMR","6.19.20",286
"BDI","6.19.20",104
"CPV","6.19.20",848
"KHM","6.19.20",129
"CMR","6.19.20",10638
"CAN","6.19.20",102314
"CAF","6.19.20",2605
"TCD","6.19.20",858
"CHL","6.19.20",231393
"CHN","6.19.20",84494
"COL","6.19.20",63276
"COM","6.19.20",210
"COG","6.19.20",883
"COD","6.19.20",5477
"CRI","6.19.20",2058
"CIV","6.19.20",6874
"HRV","6.19.20",2280
"CUB","6.19.20",2305
"CYP","6.19.20",985
"CZE","6.19.20",10406
"DNK","6.19.20",12591
"DJI","6.19.20",4565
"DMA","6.19.20",18
"DOM","6.19.20",25068
"ECU","6.19.20",49731
"EGY","6.19.20",52211
"SLV","6.19.20",4329
"GNQ","6.19.20",1664
"ERI","6.19.20",142
"EST","6.19.20",1979
"SWZ","6.19.20",623
"ETH","6.19.20",4070
"FJI","6.19.20",18
"FIN","6.19.20",7133
"FRA","6.19.20",199528
"GAB","6.19.20",4428
"GMB","6.19.20",36
"GEO","6.19.20",896
"DEU","6.19.20",190299
"GHA","6.19.20",13203
"GRC","6.19.20",3237
"GRD","6.19.20",23
"GTM","6.19.20",12509
"GIN","6.19.20",4904
"GNB","6.19.20",1541
"GUY","6.19.20",183
"HTI","6.19.20",4688
"VAT","6.19.20",12
"HND","6.19.20",11258
"HUN","6.19.20",4081
"ISL","6.19.20",1815
"IND","6.19.20",395048
"IDN","6.19.20",43803
"IRN","6.19.20",200262
"IRQ","6.19.20",27352
"IRL","6.19.20",25368
"ISR","6.19.20",20517
"ITA","6.19.20",238011
"JAM","6.19.20",652
"JPN","6.19.20",17658
"JOR","6.19.20",1008
"KAZ","6.19.20",16779
"KEN","6.19.20",4374
"KOR","6.19.20",12373
"KWT","6.19.20",38678
"KGZ","6.19.20",2789
"LAO","6.19.20",19
"LVA","6.19.20",1110
"LBN","6.19.20",1510
"LSO","6.19.20",4
"LBR","6.19.20",581
"LBY","6.19.20",520
"LIE","6.19.20",82
"LTU","6.19.20",1792
"LUX","6.19.20",4099
"MDG","6.19.20",1443
"MWI","6.19.20",620
"MYS","6.19.20",8535
"MDV","6.19.20",2150
"MLI","6.19.20",1923
"MLT","6.19.20",663
"MHL","6.19.20",0
"MRT","6.19.20",2621
"MUS","6.19.20",337
"MEX","6.19.20",170485
"FSM","6.19.20",0
"MDA","6.19.20",13556
"MCO","6.19.20",99
"MNG","6.19.20",204
"MNE","6.19.20",355
"MAR","6.19.20",9613
"MOZ","6.19.20",668
"NAM","6.19.20",45
"NPL","6.19.20",8274
"NLD","6.19.20",49634
"NZL","6.19.20",1509
"NIC","6.19.20",1823
"NER","6.19.20",1020
"NGA","6.19.20",19147
"MKD","6.19.20",4820
"NOR","6.19.20",8726
"OMN","6.19.20",27670
"PAK","6.19.20",171666
"PAN","6.19.20",24274
"PNG","6.19.20",8
"PRY","6.19.20",1336
"PER","6.19.20",247925
"PHL","6.19.20",28459
"POL","6.19.20",31316
"PRT","6.19.20",38464
"QAT","6.19.20",85462
"ROU","6.19.20",23400
"RUS","6.19.20",568292
"RWA","6.19.20",661
"KNA","6.19.20",15
"LCA","6.19.20",19
"VCT","6.19.20",29
"WSM","6.19.20",0
"SMR","6.19.20",696
"STP","6.19.20",693
"SAU","6.19.20",150292
"SEN","6.19.20",5639
"SRB","6.19.20",12709
"SYC","6.19.20",11
"SLE","6.19.20",1298
"SGP","6.19.20",41615
"SVK","6.19.20",1576
"SVN","6.19.20",1513
"SLB","6.19.20",0
"SOM","6.19.20",2719
"ZAF","6.19.20",87715
"SSD","6.19.20",1864
"ESP","6.19.20",245575
"LKA","6.19.20",1950
"SDN","6.19.20",8316
"SUR","6.19.20",293
"SWE","6.19.20",57895
"CHE","6.19.20",31235
"SYR","6.19.20",187
"TWN","6.19.20",446
"TJK","6.19.20",5338
"TZA","6.19.20",509
"THA","6.19.20",3146
"TLS","6.19.20",24
"TGO","6.19.20",555
"TTO","6.19.20",123
"TUN","6.19.20",1146
"TUR","6.19.20",185245
"UGA","6.19.20",755
"UKR","6.19.20",35755
"ARE","6.19.20",44145
"GBR","6.19.20",277974
"URY","6.19.20",853
"USA","6.19.20",2223509
"UZB","6.19.20",5946
"VUT","6.19.20",0
"VEN","6.19.20",3591
"VNM","6.19.20",349
"YEM","6.19.20",919
"ZMB","6.19.20",1430
"ZWE","6.19.20",479
"AFG","6.20.20",28428
"ALB","6.20.20",1891
"DZA","6.20.20",11631
"AND","6.20.20",855
"AGO","6.20.20",176
"ATG","6.20.20",26
"ARG","6.20.20",41204
"ARM","6.20.20",19708
"AUS","6.20.20",7461
"AUT","6.20.20",17323
"AZE","6.20.20",12238
"BHS","6.20.20",104
"BHR","6.20.20",21331
"BGD","6.20.20",108775
"BRB","6.20.20",97
"BLR","6.20.20",57936
"BEL","6.20.20",60550
"BLZ","6.20.20",22
"BEN","6.20.20",650
"BTN","6.20.20",68
"BOL","6.20.20",23512
"BIH","6.20.20",3273
"BWA","6.20.20",89
"BRA","6.20.20",1067579
"BRN","6.20.20",141
"BGR","6.20.20",3872
"BFA","6.20.20",901
"MMR","6.20.20",287
"BDI","6.20.20",104
"CPV","6.20.20",863
"KHM","6.20.20",129
"CMR","6.20.20",11610
"CAN","6.20.20",102762
"CAF","6.20.20",2686
"TCD","6.20.20",858
"CHL","6.20.20",236748
"CHN","6.20.20",84553
"COL","6.20.20",65633
"COM","6.20.20",247
"COG","6.20.20",883
"COD","6.20.20",5672
"CRI","6.20.20",2127
"CIV","6.20.20",7276
"HRV","6.20.20",2299
"CUB","6.20.20",2309
"CYP","6.20.20",985
"CZE","6.20.20",10448
"DNK","6.20.20",12591
"DJI","6.20.20",4565
"DMA","6.20.20",18
"DOM","6.20.20",25778
"ECU","6.20.20",49731
"EGY","6.20.20",53758
"SLV","6.20.20",4475
"GNQ","6.20.20",1664
"ERI","6.20.20",143
"EST","6.20.20",1981
"SWZ","6.20.20",627
"ETH","6.20.20",4469
"FJI","6.20.20",18
"FIN","6.20.20",7142
"FRA","6.20.20",200147
"GAB","6.20.20",4428
"GMB","6.20.20",37
"GEO","6.20.20",898
"DEU","6.20.20",190670
"GHA","6.20.20",13717
"GRC","6.20.20",3256
"GRD","6.20.20",23
"GTM","6.20.20",12755
"GIN","6.20.20",4960
"GNB","6.20.20",1541
"GUY","6.20.20",183
"HTI","6.20.20",4916
"VAT","6.20.20",12
"HND","6.20.20",12306
"HUN","6.20.20",4086
"ISL","6.20.20",1815
"IND","6.20.20",410451
"IDN","6.20.20",45029
"IRN","6.20.20",202584
"IRQ","6.20.20",29222
"IRL","6.20.20",25374
"ISR","6.20.20",20676
"ITA","6.20.20",238275
"JAM","6.20.20",657
"JPN","6.20.20",17725
"JOR","6.20.20",1015
"KAZ","6.20.20",17225
"KEN","6.20.20",4478
"KOR","6.20.20",12421
"KWT","6.20.20",39145
"KGZ","6.20.20",2981
"LAO","6.20.20",19
"LVA","6.20.20",1111
"LBN","6.20.20",1536
"LSO","6.20.20",4
"LBR","6.20.20",601
"LBY","6.20.20",544
"LIE","6.20.20",82
"LTU","6.20.20",1795
"LUX","6.20.20",4105
"MDG","6.20.20",1503
"MWI","6.20.20",620
"MYS","6.20.20",8556
"MDV","6.20.20",2187
"MLI","6.20.20",1933
"MLT","6.20.20",664
"MHL","6.20.20",0
"MRT","6.20.20",2813
"MUS","6.20.20",337
"MEX","6.20.20",175202
"FSM","6.20.20",0
"MDA","6.20.20",13953
"MCO","6.20.20",99
"MNG","6.20.20",206
"MNE","6.20.20",359
"MAR","6.20.20",9839
"MOZ","6.20.20",688
"NAM","6.20.20",46
"NPL","6.20.20",8605
"NLD","6.20.20",49710
"NZL","6.20.20",1511
"NIC","6.20.20",1823
"NER","6.20.20",1035
"NGA","6.20.20",19808
"MKD","6.20.20",5005
"NOR","6.20.20",8742
"OMN","6.20.20",28566
"PAK","6.20.20",176617
"PAN","6.20.20",25222
"PNG","6.20.20",8
"PRY","6.20.20",1362
"PER","6.20.20",251338
"PHL","6.20.20",29400
"POL","6.20.20",31620
"PRT","6.20.20",38841
"QAT","6.20.20",86488
"ROU","6.20.20",23730
"RUS","6.20.20",576162
"RWA","6.20.20",702
"KNA","6.20.20",15
"LCA","6.20.20",19
"VCT","6.20.20",29
"WSM","6.20.20",0
"SMR","6.20.20",696
"STP","6.20.20",698
"SAU","6.20.20",154233
"SEN","6.20.20",5783
"SRB","6.20.20",12803
"SYC","6.20.20",11
"SLE","6.20.20",1309
"SGP","6.20.20",41833
"SVK","6.20.20",1586
"SVN","6.20.20",1519
"SLB","6.20.20",0
"SOM","6.20.20",2755
"ZAF","6.20.20",92681
"SSD","6.20.20",1882
"ESP","6.20.20",245938
"LKA","6.20.20",1950
"SDN","6.20.20",8580
"SUR","6.20.20",303
"SWE","6.20.20",58597
"CHE","6.20.20",31243
"SYR","6.20.20",198
"TWN","6.20.20",446
"TJK","6.20.20",5399
"TZA","6.20.20",509
"THA","6.20.20",3147
"TLS","6.20.20",24
"TGO","6.20.20",561
"TTO","6.20.20",123
"TUN","6.20.20",1156
"TUR","6.20.20",186493
"UGA","6.20.20",763
"UKR","6.20.20",36615
"ARE","6.20.20",44533
"GBR","6.20.20",278640
"URY","6.20.20",859
"USA","6.20.20",2255758
"UZB","6.20.20",6153
"VUT","6.20.20",0
"VEN","6.20.20",3789
"VNM","6.20.20",349
"YEM","6.20.20",922
"ZMB","6.20.20",1430
"ZWE","6.20.20",479
"AFG","6.21.20",28837
"ALB","6.21.20",1962
"DZA","6.21.20",11771
"AND","6.21.20",855
"AGO","6.21.20",183
"ATG","6.21.20",26
"ARG","6.21.20",42785
"ARM","6.21.20",20268
"AUS","6.21.20",7474
"AUT","6.21.20",17341
"AZE","6.21.20",12729
"BHS","6.21.20",104
"BHR","6.21.20",21764
"BGD","6.21.20",112306
"BRB","6.21.20",97
"BLR","6.21.20",58505
"BEL","6.21.20",60550
"BLZ","6.21.20",22
"BEN","6.21.20",765
"BTN","6.21.20",68
"BOL","6.21.20",24388
"BIH","6.21.20",3273
"BWA","6.21.20",89
"BRA","6.21.20",1083341
"BRN","6.21.20",141
"BGR","6.21.20",3905
"BFA","6.21.20",903
"MMR","6.21.20",290
"BDI","6.21.20",144
"CPV","6.21.20",890
"KHM","6.21.20",129
"CMR","6.21.20",11892
"CAN","6.21.20",103078
"CAF","6.21.20",2808
"TCD","6.21.20",858
"CHL","6.21.20",242355
"CHN","6.21.20",84572
"COL","6.21.20",68652
"COM","6.21.20",247
"COG","6.21.20",883
"COD","6.21.20",5826
"CRI","6.21.20",2213
"CIV","6.21.20",7492
"HRV","6.21.20",2317
"CUB","6.21.20",2312
"CYP","6.21.20",986
"CZE","6.21.20",10498
"DNK","6.21.20",12591
"DJI","6.21.20",4582
"DMA","6.21.20",18
"DOM","6.21.20",26677
"ECU","6.21.20",50640
"EGY","6.21.20",55233
"SLV","6.21.20",4626
"GNQ","6.21.20",1664
"ERI","6.21.20",143
"EST","6.21.20",1981
"SWZ","6.21.20",635
"ETH","6.21.20",4532
"FJI","6.21.20",18
"FIN","6.21.20",7143
"FRA","6.21.20",200490
"GAB","6.21.20",4428
"GMB","6.21.20",37
"GEO","6.21.20",906
"DEU","6.21.20",191272
"GHA","6.21.20",14154
"GRC","6.21.20",3266
"GRD","6.21.20",23
"GTM","6.21.20",13145
"GIN","6.21.20",4988
"GNB","6.21.20",1541
"GUY","6.21.20",184
"HTI","6.21.20",4980
"VAT","6.21.20",12
"HND","6.21.20",12769
"HUN","6.21.20",4094
"ISL","6.21.20",1815
"IND","6.21.20",425282
"IDN","6.21.20",45891
"IRN","6.21.20",204952
"IRQ","6.21.20",30868
"IRL","6.21.20",25379
"ISR","6.21.20",20849
"ITA","6.21.20",238499
"JAM","6.21.20",659
"JPN","6.21.20",17780
"JOR","6.21.20",1033
"KAZ","6.21.20",17732
"KEN","6.21.20",4738
"KOR","6.21.20",12438
"KWT","6.21.20",39650
"KGZ","6.21.20",3356
"LAO","6.21.20",19
"LVA","6.21.20",1111
"LBN","6.21.20",1587
"LSO","6.21.20",4
"LBR","6.21.20",626
"LBY","6.21.20",571
"LIE","6.21.20",82
"LTU","6.21.20",1798
"LUX","6.21.20",4120
"MDG","6.21.20",1596
"MWI","6.21.20",730
"MYS","6.21.20",8572
"MDV","6.21.20",2203
"MLI","6.21.20",1933
"MLT","6.21.20",665
"MHL","6.21.20",0
"MRT","6.21.20",2984
"MUS","6.21.20",337
"MEX","6.21.20",180545
"FSM","6.21.20",0
"MDA","6.21.20",14200
"MCO","6.21.20",100
"MNG","6.21.20",213
"MNE","6.21.20",362
"MAR","6.21.20",9977
"MOZ","6.21.20",733
"NAM","6.21.20",55
"NPL","6.21.20",9026
"NLD","6.21.20",49801
"NZL","6.21.20",1513
"NIC","6.21.20",1823
"NER","6.21.20",1036
"NGA","6.21.20",20244
"MKD","6.21.20",5106
"NOR","6.21.20",8745
"OMN","6.21.20",29471
"PAK","6.21.20",181088
"PAN","6.21.20",26030
"PNG","6.21.20",8
"PRY","6.21.20",1379
"PER","6.21.20",254936
"PHL","6.21.20",30052
"POL","6.21.20",31931
"PRT","6.21.20",39133
"QAT","6.21.20",87369
"ROU","6.21.20",24045
"RUS","6.21.20",583879
"RWA","6.21.20",728
"KNA","6.21.20",15
"LCA","6.21.20",19
"VCT","6.21.20",29
"WSM","6.21.20",0
"SMR","6.21.20",696
"STP","6.21.20",698
"SAU","6.21.20",157612
"SEN","6.21.20",5888
"SRB","6.21.20",12894
"SYC","6.21.20",11
"SLE","6.21.20",1327
"SGP","6.21.20",42095
"SVK","6.21.20",1587
"SVN","6.21.20",1520
"SLB","6.21.20",0
"SOM","6.21.20",2779
"ZAF","6.21.20",97302
"SSD","6.21.20",1892
"ESP","6.21.20",246272
"LKA","6.21.20",1950
"SDN","6.21.20",8580
"SUR","6.21.20",314
"SWE","6.21.20",58918
"CHE","6.21.20",31292
"SYR","6.21.20",204
"TWN","6.21.20",446
"TJK","6.21.20",5457
"TZA","6.21.20",509
"THA","6.21.20",3148
"TLS","6.21.20",24
"TGO","6.21.20",569
"TTO","6.21.20",123
"TUN","6.21.20",1157
"TUR","6.21.20",187685
"UGA","6.21.20",770
"UKR","6.21.20",37361
"ARE","6.21.20",44925
"GBR","6.21.20",279264
"URY","6.21.20",876
"USA","6.21.20",2280878
"UZB","6.21.20",6315
"VUT","6.21.20",0
"VEN","6.21.20",3917
"VNM","6.21.20",349
"YEM","6.21.20",941
"ZMB","6.21.20",1430
"ZWE","6.21.20",489
"AFG","6.22.20",29147
"ALB","6.22.20",1995
"DZA","6.22.20",11920
"AND","6.22.20",855
"AGO","6.22.20",186
"ATG","6.22.20",26
"ARG","6.22.20",44931
"ARM","6.22.20",20588
"AUS","6.22.20",7492
"AUT","6.22.20",17380
"AZE","6.22.20",13207
"BHS","6.22.20",104
"BHR","6.22.20",22407
"BGD","6.22.20",115786
"BRB","6.22.20",97
"BLR","6.22.20",59023
"BEL","6.22.20",60550
"BLZ","6.22.20",23
"BEN","6.22.20",807
"BTN","6.22.20",68
"BOL","6.22.20",25493
"BIH","6.22.20",3525
"BWA","6.22.20",89
"BRA","6.22.20",1106470
"BRN","6.22.20",141
"BGR","6.22.20",3984
"BFA","6.22.20",903
"MMR","6.22.20",291
"BDI","6.22.20",144
"CPV","6.22.20",944
"KHM","6.22.20",130
"CMR","6.22.20",12041
"CAN","6.22.20",103418
"CAF","6.22.20",2963
"TCD","6.22.20",858
"CHL","6.22.20",246963
"CHN","6.22.20",84624
"COL","6.22.20",71183
"COM","6.22.20",247
"COG","6.22.20",1087
"COD","6.22.20",5924
"CRI","6.22.20",2277
"CIV","6.22.20",7677
"HRV","6.22.20",2336
"CUB","6.22.20",2315
"CYP","6.22.20",988
"CZE","6.22.20",10523
"DNK","6.22.20",12727
"DJI","6.22.20",4599
"DMA","6.22.20",18
"DOM","6.22.20",27370
"ECU","6.22.20",50640
"EGY","6.22.20",56809
"SLV","6.22.20",4808
"GNQ","6.22.20",1664
"ERI","6.22.20",143
"EST","6.22.20",1981
"SWZ","6.22.20",643
"ETH","6.22.20",4663
"FJI","6.22.20",18
"FIN","6.22.20",7144
"FRA","6.22.20",200632
"GAB","6.22.20",4739
"GMB","6.22.20",41
"GEO","6.22.20",908
"DEU","6.22.20",191768
"GHA","6.22.20",14154
"GRC","6.22.20",3287
"GRD","6.22.20",23
"GTM","6.22.20",13769
"GIN","6.22.20",4988
"GNB","6.22.20",1556
"GUY","6.22.20",205
"HTI","6.22.20",5077
"VAT","6.22.20",12
"HND","6.22.20",13356
"HUN","6.22.20",4102
"ISL","6.22.20",1815
"IND","6.22.20",440215
"IDN","6.22.20",46845
"IRN","6.22.20",207525
"IRQ","6.22.20",32676
"IRL","6.22.20",25383
"ISR","6.22.20",21194
"ITA","6.22.20",238720
"JAM","6.22.20",665
"JPN","6.22.20",17820
"JOR","6.22.20",1042
"KAZ","6.22.20",18231
"KEN","6.22.20",4797
"KOR","6.22.20",12484
"KWT","6.22.20",40291
"KGZ","6.22.20",3356
"LAO","6.22.20",19
"LVA","6.22.20",1111
"LBN","6.22.20",1603
"LSO","6.22.20",12
"LBR","6.22.20",650
"LBY","6.22.20",595
"LIE","6.22.20",82
"LTU","6.22.20",1801
"LUX","6.22.20",4121
"MDG","6.22.20",1640
"MWI","6.22.20",749
"MYS","6.22.20",8587
"MDV","6.22.20",2217
"MLI","6.22.20",1961
"MLT","6.22.20",665
"MHL","6.22.20",0
"MRT","6.22.20",3121
"MUS","6.22.20",340
"MEX","6.22.20",185122
"FSM","6.22.20",0
"MDA","6.22.20",14363
"MCO","6.22.20",101
"MNG","6.22.20",215
"MNE","6.22.20",367
"MAR","6.22.20",10172
"MOZ","6.22.20",737
"NAM","6.22.20",63
"NPL","6.22.20",9561
"NLD","6.22.20",49866
"NZL","6.22.20",1515
"NIC","6.22.20",1823
"NER","6.22.20",1046
"NGA","6.22.20",20919
"MKD","6.22.20",5196
"NOR","6.22.20",8751
"OMN","6.22.20",31076
"PAK","6.22.20",185034
"PAN","6.22.20",26752
"PNG","6.22.20",9
"PRY","6.22.20",1392
"PER","6.22.20",257447
"PHL","6.22.20",30682
"POL","6.22.20",32227
"PRT","6.22.20",39392
"QAT","6.22.20",88403
"ROU","6.22.20",24291
"RUS","6.22.20",591465
"RWA","6.22.20",787
"KNA","6.22.20",15
"LCA","6.22.20",19
"VCT","6.22.20",29
"WSM","6.22.20",0
"SMR","6.22.20",697
"STP","6.22.20",702
"SAU","6.22.20",161005
"SEN","6.22.20",5970
"SRB","6.22.20",12990
"SYC","6.22.20",11
"SLE","6.22.20",1340
"SGP","6.22.20",42313
"SVK","6.22.20",1588
"SVN","6.22.20",1521
"SLB","6.22.20",0
"SOM","6.22.20",2812
"ZAF","6.22.20",101590
"SSD","6.22.20",1916
"ESP","6.22.20",246504
"LKA","6.22.20",1951
"SDN","6.22.20",8698
"SUR","6.22.20",319
"SWE","6.22.20",59718
"CHE","6.22.20",31310
"SYR","6.22.20",219
"TWN","6.22.20",446
"TJK","6.22.20",5513
"TZA","6.22.20",509
"THA","6.22.20",3151
"TLS","6.22.20",24
"TGO","6.22.20",569
"TTO","6.22.20",123
"TUN","6.22.20",1159
"TUR","6.22.20",188897
"UGA","6.22.20",774
"UKR","6.22.20",38056
"ARE","6.22.20",45303
"GBR","6.22.20",280156
"URY","6.22.20",882
"USA","6.22.20",2312969
"UZB","6.22.20",6461
"VUT","6.22.20",0
"VEN","6.22.20",4048
"VNM","6.22.20",349
"YEM","6.22.20",967
"ZMB","6.22.20",1430
"ZWE","6.22.20",512
"AFG","6.23.20",29471
"ALB","6.23.20",2047
"DZA","6.23.20",12076
"AND","6.23.20",855
"AGO","6.23.20",189
"ATG","6.23.20",26
"ARG","6.23.20",47203
"ARM","6.23.20",21006
"AUS","6.23.20",7521
"AUT","6.23.20",17408
"AZE","6.23.20",13715
"BHS","6.23.20",104
"BHR","6.23.20",23062
"BGD","6.23.20",119198
"BRB","6.23.20",97
"BLR","6.23.20",59487
"BEL","6.23.20",60810
"BLZ","6.23.20",23
"BEN","6.23.20",850
"BTN","6.23.20",70
"BOL","6.23.20",26389
"BIH","6.23.20",3588
"BWA","6.23.20",89
"BRA","6.23.20",1145906
"BRN","6.23.20",141
"BGR","6.23.20",4114
"BFA","6.23.20",907
"MMR","6.23.20",292
"BDI","6.23.20",144
"CPV","6.23.20",982
"KHM","6.23.20",130
"CMR","6.23.20",12270
"CAN","6.23.20",103767
"CAF","6.23.20",3051
"TCD","6.23.20",860
"CHL","6.23.20",250767
"CHN","6.23.20",84653
"COL","6.23.20",73572
"COM","6.23.20",265
"COG","6.23.20",1087
"COD","6.23.20",6027
"CRI","6.23.20",2368
"CIV","6.23.20",7904
"HRV","6.23.20",2366
"CUB","6.23.20",2318
"CYP","6.23.20",990
"CZE","6.23.20",10650
"DNK","6.23.20",12761
"DJI","6.23.20",4617
"DMA","6.23.20",18
"DOM","6.23.20",27936
"ECU","6.23.20",51643
"EGY","6.23.20",58141
"SLV","6.23.20",4973
"GNQ","6.23.20",1664
"ERI","6.23.20",143
"EST","6.23.20",1982
"SWZ","6.23.20",674
"ETH","6.23.20",4848
"FJI","6.23.20",18
"FIN","6.23.20",7155
"FRA","6.23.20",201330
"GAB","6.23.20",4849
"GMB","6.23.20",42
"GEO","6.23.20",911
"DEU","6.23.20",192480
"GHA","6.23.20",14568
"GRC","6.23.20",3302
"GRD","6.23.20",23
"GTM","6.23.20",14540
"GIN","6.23.20",5040
"GNB","6.23.20",1556
"GUY","6.23.20",206
"HTI","6.23.20",5211
"VAT","6.23.20",12
"HND","6.23.20",13943
"HUN","6.23.20",4107
"ISL","6.23.20",1815
"IND","6.23.20",456183
"IDN","6.23.20",47896
"IRN","6.23.20",209970
"IRQ","6.23.20",34502
"IRL","6.23.20",25391
"ISR","6.23.20",21645
"ITA","6.23.20",238833
"JAM","6.23.20",670
"JPN","6.23.20",17879
"JOR","6.23.20",1047
"KAZ","6.23.20",18765
"KEN","6.23.20",4952
"KOR","6.23.20",12535
"KWT","6.23.20",41033
"KGZ","6.23.20",3726
"LAO","6.23.20",19
"LVA","6.23.20",1111
"LBN","6.23.20",1622
"LSO","6.23.20",17
"LBR","6.23.20",652
"LBY","6.23.20",639
"LIE","6.23.20",82
"LTU","6.23.20",1803
"LUX","6.23.20",4133
"MDG","6.23.20",1724
"MWI","6.23.20",803
"MYS","6.23.20",8590
"MDV","6.23.20",2238
"MLI","6.23.20",1978
"MLT","6.23.20",665
"MHL","6.23.20",0
"MRT","6.23.20",3292
"MUS","6.23.20",340
"MEX","6.23.20",191410
"FSM","6.23.20",0
"MDA","6.23.20",14714
"MCO","6.23.20",101
"MNG","6.23.20",215
"MNE","6.23.20",378
"MAR","6.23.20",10344
"MOZ","6.23.20",757
"NAM","6.23.20",72
"NPL","6.23.20",10099
"NLD","6.23.20",49930
"NZL","6.23.20",1516
"NIC","6.23.20",2170
"NER","6.23.20",1051
"NGA","6.23.20",21371
"MKD","6.23.20",5311
"NOR","6.23.20",8772
"OMN","6.23.20",32394
"PAK","6.23.20",188926
"PAN","6.23.20",27314
"PNG","6.23.20",9
"PRY","6.23.20",1422
"PER","6.23.20",260810
"PHL","6.23.20",31825
"POL","6.23.20",32527
"PRT","6.23.20",39737
"QAT","6.23.20",89579
"ROU","6.23.20",24505
"RUS","6.23.20",598878
"RWA","6.23.20",798
"KNA","6.23.20",15
"LCA","6.23.20",19
"VCT","6.23.20",29
"WSM","6.23.20",0
"SMR","6.23.20",698
"STP","6.23.20",707
"SAU","6.23.20",164144
"SEN","6.23.20",6034
"SRB","6.23.20",13092
"SYC","6.23.20",11
"SLE","6.23.20",1347
"SGP","6.23.20",42432
"SVK","6.23.20",1589
"SVN","6.23.20",1534
"SLB","6.23.20",0
"SOM","6.23.20",2812
"ZAF","6.23.20",106108
"SSD","6.23.20",1930
"ESP","6.23.20",246752
"LKA","6.23.20",1991
"SDN","6.23.20",8889
"SUR","6.23.20",319
"SWE","6.23.20",61030
"CHE","6.23.20",31332
"SYR","6.23.20",231
"TWN","6.23.20",446
"TJK","6.23.20",5567
"TZA","6.23.20",509
"THA","6.23.20",3156
"TLS","6.23.20",24
"TGO","6.23.20",576
"TTO","6.23.20",123
"TUN","6.23.20",1159
"TUR","6.23.20",190165
"UGA","6.23.20",797
"UKR","6.23.20",38901
"ARE","6.23.20",45683
"GBR","6.23.20",281038
"URY","6.23.20",885
"USA","6.23.20",2349994
"UZB","6.23.20",6662
"VUT","6.23.20",0
"VEN","6.23.20",4187
"VNM","6.23.20",349
"YEM","6.23.20",992
"ZMB","6.23.20",1477
"ZWE","6.23.20",525
"AFG","6.24.20",29705
"ALB","6.24.20",2114
"DZA","6.24.20",12248
"AND","6.24.20",855
"AGO","6.24.20",197
"ATG","6.24.20",26
"ARG","6.24.20",49851
"ARM","6.24.20",21717
"AUS","6.24.20",7558
"AUT","6.24.20",17449
"AZE","6.24.20",14305
"BHS","6.24.20",104
"BHR","6.24.20",23570
"BGD","6.24.20",122660
"BRB","6.24.20",97
"BLR","6.24.20",59945
"BEL","6.24.20",60898
"BLZ","6.24.20",23
"BEN","6.24.20",902
"BTN","6.24.20",70
"BOL","6.24.20",27487
"BIH","6.24.20",3676
"BWA","6.24.20",92
"BRA","6.24.20",1188631
"BRN","6.24.20",141
"BGR","6.24.20",4242
"BFA","6.24.20",919
"MMR","6.24.20",293
"BDI","6.24.20",144
"CPV","6.24.20",999
"KHM","6.24.20",130
"CMR","6.24.20",12592
"CAN","6.24.20",104087
"CAF","6.24.20",3099
"TCD","6.24.20",860
"CHL","6.24.20",254416
"CHN","6.24.20",84673
"COL","6.24.20",77113
"COM","6.24.20",265
"COG","6.24.20",1087
"COD","6.24.20",6213
"CRI","6.24.20",2515
"CIV","6.24.20",8164
"HRV","6.24.20",2388
