"country_code","date","deaths"
"BRB","7.14.20",7
"BLR","7.14.20",474
"BEL","7.14.20",9787
"BLZ","7.14.20",2
"BEN","7.14.20",26
"BTN","7.14.20",0
"BOL","7.14.20",1898
"BIH","7.14.20",226
"BWA","7.14.20",1
"BRA","7.14.20",74133
"BRN","7.14.20",3
"BGR","7.14.20",283
"BFA","7.14.20",53
"MMR","7.14.20",6
"BDI","7.14.20",1
"CPV","7.14.20",19
"KHM","7.14.20",0
"CMR","7.14.20",359
"CAN","7.14.20",8845
"CAF","7.14.20",53
"TCD","7.14.20",75
"CHL","7.14.20",7069
"CHN","7.14.20",4642
"COL","7.14.20",5625
"COM","7.14.20",7
"COG","7.14.20",47
"COD","7.14.20",190
"CRI","7.14.20",37
"CIV","7.14.20",87
"HRV","7.14.20",120
"CUB","7.14.20",87
"CYP","7.14.20",19
"CZE","7.14.20",355
"DNK","7.14.20",610
"DJI","7.14.20",56
"DMA","7.14.20",0
"DOM","7.14.20",910
"ECU","7.14.20",5130
"EGY","7.14.20",4008
"SLV","7.14.20",278
"GNQ","7.14.20",51
"ERI","7.14.20",0
"EST","7.14.20",69
"SWZ","7.14.20",20
"ETH","7.14.20",139
"FJI","7.14.20",0
"FIN","7.14.20",329
"FRA","7.14.20",30037
"GAB","7.14.20",46
"GMB","7.14.20",3
"GEO","7.14.20",15
"DEU","7.14.20",9078
"GHA","7.14.20",139
"GRC","7.14.20",193
"GRD","7.14.20",0
"GTM","7.14.20",1302
"GIN","7.14.20",38
"GNB","7.14.20",26
"GUY","7.14.20",17
"HTI","7.14.20",139
"VAT","7.14.20",0
"HND","7.14.20",807
"HUN","7.14.20",595
"ISL","7.14.20",10
"IND","7.14.20",24309
"IDN","7.14.20",3710
"IRN","7.14.20",13211
"IRQ","7.14.20",3345
"IRL","7.14.20",1746
"ISR","7.14.20",391
"ITA","7.14.20",34984
"JAM","7.14.20",10
"JPN","7.14.20",984
"JOR","7.14.20",10
"KAZ","7.14.20",375
"KEN","7.14.20",202
"KOR","7.14.20",289
"KWT","7.14.20",396
"KGZ","7.14.20",149
"LAO","7.14.20",0
"LVA","7.14.20",31
"LBN","7.14.20",37
"LSO","7.14.20",3
"LBR","7.14.20",51
"LBY","7.14.20",42
"LIE","7.14.20",1
"LTU","7.14.20",79
"LUX","7.14.20",111
"MDG","7.14.20",39
"MWI","7.14.20",40
"MYS","7.14.20",122
"MDV","7.14.20",14
"MLI","7.14.20",121
"MLT","7.14.20",9
"MHL","7.14.20",0
"MRT","7.14.20",147
"MUS","7.14.20",10
"MEX","7.14.20",36327
"FSM","7.14.20",0
"MDA","7.14.20",655
"MCO","7.14.20",4
"MNG","7.14.20",0
"MNE","7.14.20",24
"MAR","7.14.20",257
"MOZ","7.14.20",9
"NAM","7.14.20",2
"NPL","7.14.20",38
"NLD","7.14.20",6154
"NZL","7.14.20",22
"NIC","7.14.20",99
"NER","7.14.20",68
"NGA","7.14.20",754
"MKD","7.14.20",389
"NOR","7.14.20",253
"OMN","7.14.20",273
"PAK","7.14.20",5386
"PAN","7.14.20",960
"PNG","7.14.20",0
"PRY","7.14.20",25
"PER","7.14.20",12229
"PHL","7.14.20",1603
"POL","7.14.20",1588
"PRT","7.14.20",1668
"QAT","7.14.20",150
"ROU","7.14.20",1931
"RUS","7.14.20",11597
"RWA","7.14.20",4
"KNA","7.14.20",0
"LCA","7.14.20",0
"VCT","7.14.20",0
"WSM","7.14.20",0
"SMR","7.14.20",42
"STP","7.14.20",14
"SAU","7.14.20",2283
"SEN","7.14.20",150
"SRB","7.14.20",418
"SYC","7.14.20",0
"SLE","7.14.20",64
"SGP","7.14.20",27
"SVK","7.14.20",28
"SVN","7.14.20",111
"SLB","7.14.20",0
"SOM","7.14.20",93
"ZAF","7.14.20",4346
"SSD","7.14.20",41
"ESP","7.14.20",28409
"LKA","7.14.20",11
"SDN","7.14.20",659
"SUR","7.14.20",18
"SWE","7.14.20",5545
"CHE","7.14.20",1968
"SYR","7.14.20",21
"TWN","7.14.20",7
"TJK","7.14.20",56
"TZA","7.14.20",21
"THA","7.14.20",58
"TLS","7.14.20",0
"TGO","7.14.20",15
"TTO","7.14.20",8
"TUN","7.14.20",50
"TUR","7.14.20",5402
"UGA","7.14.20",0
"UKR","7.14.20",1429
"ARE","7.14.20",335
"GBR","7.14.20",40984
"URY","7.14.20",31
"USA","7.14.20",137351
"UZB","7.14.20",67
"VUT","7.14.20",0
"VEN","7.14.20",96
"VNM","7.14.20",0
"YEM","7.14.20",429
"ZMB","7.14.20",42
"ZWE","7.14.20",20
"AFG","7.15.20",1096
"ALB","7.15.20",101
"DZA","7.15.20",1040
"AND","7.15.20",52
"AGO","7.15.20",27
"ATG","7.15.20",3
"ARG","7.15.20",2050
"ARM","7.15.20",592
"AUS","7.15.20",113
"AUT","7.15.20",710
"AZE","7.15.20",326
"BHS","7.15.20",11
"BHR","7.15.20",117
"BGD","7.15.20",2457
"BRB","7.15.20",7
"BLR","7.15.20",480
"BEL","7.15.20",9788
"BLZ","7.15.20",2
"BEN","7.15.20",26
"BTN","7.15.20",0
"BOL","7.15.20",1942
"BIH","7.15.20",235
"BWA","7.15.20",1
"BRA","7.15.20",75366
"BRN","7.15.20",3
"BGR","7.15.20",289
"BFA","7.15.20",53
"MMR","7.15.20",6
"BDI","7.15.20",1
"CPV","7.15.20",19
"KHM","7.15.20",0
"CMR","7.15.20",359
"CAN","7.15.20",8857
"CAF","7.15.20",53
"TCD","7.15.20",75
"CHL","7.15.20",7186
"CHN","7.15.20",4644
"COL","7.15.20",5814
"COM","7.15.20",7
"COG","7.15.20",47
"COD","7.15.20",192
"CRI","7.15.20",40
"CIV","7.15.20",87
"HRV","7.15.20",120
"CUB","7.15.20",87
"CYP","7.15.20",19
"CZE","7.15.20",355
"DNK","7.15.20",610
"DJI","7.15.20",56
"DMA","7.15.20",0
"DOM","7.15.20",929
"ECU","7.15.20",5158
"EGY","7.15.20",4067
"SLV","7.15.20",286
"GNQ","7.15.20",51
"ERI","7.15.20",0
"EST","7.15.20",69
"SWZ","7.15.20",20
"ETH","7.15.20",146
"FJI","7.15.20",0
"FIN","7.15.20",328
"FRA","7.15.20",30125
"GAB","7.15.20",46
"GMB","7.15.20",3
"GEO","7.15.20",15
"DEU","7.15.20",9080
"GHA","7.15.20",139
"GRC","7.15.20",193
"GRD","7.15.20",0
"GTM","7.15.20",1350
"GIN","7.15.20",38
"GNB","7.15.20",26
"GUY","7.15.20",18
"HTI","7.15.20",141
"VAT","7.15.20",0
"HND","7.15.20",825
"HUN","7.15.20",595
"ISL","7.15.20",10
"IND","7.15.20",24914
"IDN","7.15.20",3797
"IRN","7.15.20",13410
"IRQ","7.15.20",3432
"IRL","7.15.20",1748
"ISR","7.15.20",397
"ITA","7.15.20",34997
"JAM","7.15.20",10
"JPN","7.15.20",984
"JOR","7.15.20",10
"KAZ","7.15.20",375
"KEN","7.15.20",209
"KOR","7.15.20",291
"KWT","7.15.20",399
"KGZ","7.15.20",165
"LAO","7.15.20",0
"LVA","7.15.20",31
"LBN","7.15.20",38
"LSO","7.15.20",3
"LBR","7.15.20",51
"LBY","7.15.20",43
"LIE","7.15.20",1
"LTU","7.15.20",79
"LUX","7.15.20",111
"MDG","7.15.20",43
"MWI","7.15.20",43
"MYS","7.15.20",122
"MDV","7.15.20",14
"MLI","7.15.20",121
"MLT","7.15.20",9
"MHL","7.15.20",0
"MRT","7.15.20",149
"MUS","7.15.20",10
"MEX","7.15.20",36906
"FSM","7.15.20",0
"MDA","7.15.20",659
"MCO","7.15.20",4
"MNG","7.15.20",0
"MNE","7.15.20",24
"MAR","7.15.20",259
"MOZ","7.15.20",9
"NAM","7.15.20",2
"NPL","7.15.20",39
"NLD","7.15.20",6155
"NZL","7.15.20",22
"NIC","7.15.20",99
"NER","7.15.20",69
"NGA","7.15.20",760
"MKD","7.15.20",393
"NOR","7.15.20",253
"OMN","7.15.20",281
"PAK","7.15.20",5426
"PAN","7.15.20",982
"PNG","7.15.20",0
"PRY","7.15.20",25
"PER","7.15.20",12417
"PHL","7.15.20",1614
"POL","7.15.20",1594
"PRT","7.15.20",1676
"QAT","7.15.20",151
"ROU","7.15.20",1952
"RUS","7.15.20",11753
"RWA","7.15.20",4
"KNA","7.15.20",0
"LCA","7.15.20",0
"VCT","7.15.20",0
"WSM","7.15.20",0
"SMR","7.15.20",42
"STP","7.15.20",14
"SAU","7.15.20",2325
"SEN","7.15.20",153
"SRB","7.15.20",429
"SYC","7.15.20",0
"SLE","7.15.20",64
"SGP","7.15.20",27
"SVK","7.15.20",28
"SVN","7.15.20",111
"SLB","7.15.20",0
"SOM","7.15.20",93
"ZAF","7.15.20",4453
"SSD","7.15.20",41
"ESP","7.15.20",28413
"LKA","7.15.20",11
"SDN","7.15.20",668
"SUR","7.15.20",18
"SWE","7.15.20",5572
"CHE","7.15.20",1968
"SYR","7.15.20",22
"TWN","7.15.20",7
"TJK","7.15.20",56
"TZA","7.15.20",21
"THA","7.15.20",58
"TLS","7.15.20",0
"TGO","7.15.20",15
"TTO","7.15.20",8
"TUN","7.15.20",50
"TUR","7.15.20",5419
"UGA","7.15.20",0
"UKR","7.15.20",1444
"ARE","7.15.20",335
"GBR","7.15.20",41010
"URY","7.15.20",31
"USA","7.15.20",138319
"UZB","7.15.20",71
"VUT","7.15.20",0
"VEN","7.15.20",100
"VNM","7.15.20",0
"YEM","7.15.20",433
"ZMB","7.15.20",42
"ZWE","7.15.20",20
"AFG","7.16.20",1117
"ALB","7.16.20",104
"DZA","7.16.20",1052
"AND","7.16.20",52
"AGO","7.16.20",28
"ATG","7.16.20",3
"ARG","7.16.20",2112
"ARM","7.16.20",607
"AUS","7.16.20",116
"AUT","7.16.20",711
"AZE","7.16.20",334
"BHS","7.16.20",11
"BHR","7.16.20",121
"BGD","7.16.20",2496
"BRB","7.16.20",7
"BLR","7.16.20",485
"BEL","7.16.20",9795
"BLZ","7.16.20",2
"BEN","7.16.20",28
"BTN","7.16.20",0
"BOL","7.16.20",1984
"BIH","7.16.20",240
"BWA","7.16.20",1
"BRA","7.16.20",76688
"BRN","7.16.20",3
"BGR","7.16.20",293
"BFA","7.16.20",53
"MMR","7.16.20",6
"BDI","7.16.20",1
"CPV","7.16.20",19
"KHM","7.16.20",0
"CMR","7.16.20",373
"CAN","7.16.20",8875
"CAF","7.16.20",53
"TCD","7.16.20",75
"CHL","7.16.20",7290
"CHN","7.16.20",4644
"COL","7.16.20",6029
"COM","7.16.20",7
"COG","7.16.20",48
"COD","7.16.20",193
"CRI","7.16.20",42
"CIV","7.16.20",87
"HRV","7.16.20",120
"CUB","7.16.20",87
"CYP","7.16.20",19
"CZE","7.16.20",355
"DNK","7.16.20",610
"DJI","7.16.20",56
"DMA","7.16.20",0
"DOM","7.16.20",941
"ECU","7.16.20",5207
"EGY","7.16.20",4120
"SLV","7.16.20",298
"GNQ","7.16.20",51
"ERI","7.16.20",0
"EST","7.16.20",69
"SWZ","7.16.20",21
"ETH","7.16.20",148
"FJI","7.16.20",0
"FIN","7.16.20",328
"FRA","7.16.20",30142
"GAB","7.16.20",46
"GMB","7.16.20",3
"GEO","7.16.20",15
"DEU","7.16.20",9087
"GHA","7.16.20",139
"GRC","7.16.20",193
"GRD","7.16.20",0
"GTM","7.16.20",1404
"GIN","7.16.20",39
"GNB","7.16.20",26
"GUY","7.16.20",19
"HTI","7.16.20",143
"VAT","7.16.20",0
"HND","7.16.20",835
"HUN","7.16.20",595
"ISL","7.16.20",10
"IND","7.16.20",25602
"IDN","7.16.20",3873
"IRN","7.16.20",13608
"IRQ","7.16.20",3522
"IRL","7.16.20",1749
"ISR","7.16.20",406
"ITA","7.16.20",35017
"JAM","7.16.20",10
"JPN","7.16.20",985
"JOR","7.16.20",10
"KAZ","7.16.20",375
"KEN","7.16.20",217
"KOR","7.16.20",293
"KWT","7.16.20",402
"KGZ","7.16.20",167
"LAO","7.16.20",0
"LVA","7.16.20",31
"LBN","7.16.20",40
"LSO","7.16.20",3
"LBR","7.16.20",68
"LBY","7.16.20",46
"LIE","7.16.20",1
"LTU","7.16.20",79
"LUX","7.16.20",111
"MDG","7.16.20",53
"MWI","7.16.20",51
"MYS","7.16.20",122
"MDV","7.16.20",15
"MLI","7.16.20",121
"MLT","7.16.20",9
"MHL","7.16.20",0
"MRT","7.16.20",150
"MUS","7.16.20",10
"MEX","7.16.20",37574
"FSM","7.16.20",0
"MDA","7.16.20",666
"MCO","7.16.20",4
"MNG","7.16.20",0
"MNE","7.16.20",24
"MAR","7.16.20",263
"MOZ","7.16.20",9
"NAM","7.16.20",2
"NPL","7.16.20",39
"NLD","7.16.20",6156
"NZL","7.16.20",22
"NIC","7.16.20",99
"NER","7.16.20",69
"NGA","7.16.20",769
"MKD","7.16.20",401
"NOR","7.16.20",254
"OMN","7.16.20",290
"PAK","7.16.20",5426
"PAN","7.16.20",1000
"PNG","7.16.20",0
"PRY","7.16.20",27
"PER","7.16.20",12615
"PHL","7.16.20",1643
"POL","7.16.20",1605
"PRT","7.16.20",1679
"QAT","7.16.20",152
"ROU","7.16.20",1971
"RUS","7.16.20",11920
"RWA","7.16.20",4
"KNA","7.16.20",0
"LCA","7.16.20",0
"VCT","7.16.20",0
"WSM","7.16.20",0
"SMR","7.16.20",42
"STP","7.16.20",14
"SAU","7.16.20",2370
"SEN","7.16.20",156
"SRB","7.16.20",442
"SYC","7.16.20",0
"SLE","7.16.20",64
"SGP","7.16.20",27
"SVK","7.16.20",28
"SVN","7.16.20",111
"SLB","7.16.20",0
"SOM","7.16.20",93
"ZAF","7.16.20",4669
"SSD","7.16.20",41
"ESP","7.16.20",28416
"LKA","7.16.20",11
"SDN","7.16.20",668
"SUR","7.16.20",18
"SWE","7.16.20",5593
"CHE","7.16.20",1969
"SYR","7.16.20",22
"TWN","7.16.20",7
"TJK","7.16.20",56
"TZA","7.16.20",21
"THA","7.16.20",58
"TLS","7.16.20",0
"TGO","7.16.20",15
"TTO","7.16.20",8
"TUN","7.16.20",50
"TUR","7.16.20",5440
"UGA","7.16.20",0
"UKR","7.16.20",1462
"ARE","7.16.20",335
"GBR","7.16.20",41034
"URY","7.16.20",32
"USA","7.16.20",139281
"UZB","7.16.20",75
"VUT","7.16.20",0
"VEN","7.16.20",104
"VNM","7.16.20",0
"YEM","7.16.20",438
"ZMB","7.16.20",42
"ZWE","7.16.20",23
"AFG","7.17.20",1149
"ALB","7.17.20",107
"DZA","7.17.20",1057
"AND","7.17.20",52
"AGO","7.17.20",29
"ATG","7.17.20",3
"ARG","7.17.20",2178
"ARM","7.17.20",620
"AUS","7.17.20",118
"AUT","7.17.20",711
"AZE","7.17.20",341
"BHS","7.17.20",11
"BHR","7.17.20",124
"BGD","7.17.20",2547
"BRB","7.17.20",7
"BLR","7.17.20",491
"BEL","7.17.20",9800
"BLZ","7.17.20",2
"BEN","7.17.20",31
"BTN","7.17.20",0
"BOL","7.17.20",2049
"BIH","7.17.20",245
"BWA","7.17.20",1
"BRA","7.17.20",77851
"BRN","7.17.20",3
"BGR","7.17.20",297
"BFA","7.17.20",53
"MMR","7.17.20",6
"BDI","7.17.20",1
"CPV","7.17.20",19
"KHM","7.17.20",0
"CMR","7.17.20",373
"CAN","7.17.20",8884
"CAF","7.17.20",53
"TCD","7.17.20",75
"CHL","7.17.20",8347
"CHN","7.17.20",4645
"COL","7.17.20",6288
"COM","7.17.20",7
"COG","7.17.20",49
"COD","7.17.20",193
"CRI","7.17.20",47
"CIV","7.17.20",87
"HRV","7.17.20",120
"CUB","7.17.20",87
"CYP","7.17.20",19
"CZE","7.17.20",358
"DNK","7.17.20",611
"DJI","7.17.20",56
"DMA","7.17.20",0
"DOM","7.17.20",942
"ECU","7.17.20",5250
"EGY","7.17.20",4188
"SLV","7.17.20",309
"GNQ","7.17.20",51
"ERI","7.17.20",0
"EST","7.17.20",69
"SWZ","7.17.20",21
"ETH","7.17.20",150
"FJI","7.17.20",0
"FIN","7.17.20",328
"FRA","7.17.20",30155
"GAB","7.17.20",46
"GMB","7.17.20",3
"GEO","7.17.20",15
"DEU","7.17.20",9088
"GHA","7.17.20",144
"GRC","7.17.20",194
"GRD","7.17.20",0
"GTM","7.17.20",1443
"GIN","7.17.20",39
"GNB","7.17.20",26
"GUY","7.17.20",19
"HTI","7.17.20",145
"VAT","7.17.20",0
"HND","7.17.20",857
"HUN","7.17.20",595
"ISL","7.17.20",10
"IND","7.17.20",26273
"IDN","7.17.20",3957
"IRN","7.17.20",13791
"IRQ","7.17.20",3616
"IRL","7.17.20",1752
"ISR","7.17.20",418
"ITA","7.17.20",35028
"JAM","7.17.20",10
"JPN","7.17.20",985
"JOR","7.17.20",10
"KAZ","7.17.20",375
"KEN","7.17.20",222
"KOR","7.17.20",294
"KWT","7.17.20",404
"KGZ","7.17.20",173
"LAO","7.17.20",0
"LVA","7.17.20",31
"LBN","7.17.20",40
"LSO","7.17.20",6
"LBR","7.17.20",69
"LBY","7.17.20",47
"LIE","7.17.20",1
"LTU","7.17.20",79
"LUX","7.17.20",111
"MDG","7.17.20",54
"MWI","7.17.20",55
"MYS","7.17.20",122
"MDV","7.17.20",15
"MLI","7.17.20",121
"MLT","7.17.20",9
"MHL","7.17.20",0
"MRT","7.17.20",151
"MUS","7.17.20",10
"MEX","7.17.20",38310
"FSM","7.17.20",0
"MDA","7.17.20",675
"MCO","7.17.20",4
"MNG","7.17.20",0
"MNE","7.17.20",26
"MAR","7.17.20",264
"MOZ","7.17.20",9
"NAM","7.17.20",2
"NPL","7.17.20",40
"NLD","7.17.20",6157
"NZL","7.17.20",22
"NIC","7.17.20",99
"NER","7.17.20",69
"NGA","7.17.20",772
"MKD","7.17.20",406
"NOR","7.17.20",255
"OMN","7.17.20",298
"PAK","7.17.20",5522
"PAN","7.17.20",1038
"PNG","7.17.20",0
"PRY","7.17.20",28
"PER","7.17.20",12799
"PHL","7.17.20",1660
"POL","7.17.20",1612
"PRT","7.17.20",1682
"QAT","7.17.20",153
"ROU","7.17.20",1988
"RUS","7.17.20",12106
"RWA","7.17.20",4
"KNA","7.17.20",0
"LCA","7.17.20",0
"VCT","7.17.20",0
"WSM","7.17.20",0
"SMR","7.17.20",42
"STP","7.17.20",14
"SAU","7.17.20",2407
"SEN","7.17.20",160
"SRB","7.17.20",452
"SYC","7.17.20",0
"SLE","7.17.20",65
"SGP","7.17.20",27
"SVK","7.17.20",28
"SVN","7.17.20",111
"SLB","7.17.20",0
"SOM","7.17.20",93
"ZAF","7.17.20",4804
"SSD","7.17.20",43
"ESP","7.17.20",28420
"LKA","7.17.20",11
"SDN","7.17.20",668
"SUR","7.17.20",19
"SWE","7.17.20",5619
"CHE","7.17.20",1969
"SYR","7.17.20",25
"TWN","7.17.20",7
"TJK","7.17.20",56
"TZA","7.17.20",21
"THA","7.17.20",58
"TLS","7.17.20",0
"TGO","7.17.20",15
"TTO","7.17.20",8
"TUN","7.17.20",50
"TUR","7.17.20",5458
"UGA","7.17.20",0
"UKR","7.17.20",1473
"ARE","7.17.20",337
"GBR","7.17.20",41060
"URY","7.17.20",32
"USA","7.17.20",140200
"UZB","7.17.20",79
"VUT","7.17.20",0
"VEN","7.17.20",107
"VNM","7.17.20",0
"YEM","7.17.20",440
"ZMB","7.17.20",109
"ZWE","7.17.20",24
"AFG","7.18.20",1166
"ALB","7.18.20",111
"DZA","7.18.20",1068
"AND","7.18.20",52
"AGO","7.18.20",29
"ATG","7.18.20",3
"ARG","7.18.20",2220
"ARM","7.18.20",631
"AUS","7.18.20",122
"AUT","7.18.20",711
"AZE","7.18.20",349
"BHS","7.18.20",11
"BHR","7.18.20",124
"BGD","7.18.20",2581
"BRB","7.18.20",7
"BLR","7.18.20",495
"BEL","7.18.20",9800
"BLZ","7.18.20",2
"BEN","7.18.20",31
"BTN","7.18.20",0
"BOL","7.18.20",2106
"BIH","7.18.20",246
"BWA","7.18.20",1
"BRA","7.18.20",78772
"BRN","7.18.20",3
"BGR","7.18.20",299
"BFA","7.18.20",53
"MMR","7.18.20",6
"BDI","7.18.20",1
"CPV","7.18.20",21
"KHM","7.18.20",0
"CMR","7.18.20",373
"CAN","7.18.20",8892
"CAF","7.18.20",55
"TCD","7.18.20",75
"CHL","7.18.20",8445
"CHN","7.18.20",4646
"COL","7.18.20",6516
"COM","7.18.20",7
"COG","7.18.20",49
"COD","7.18.20",193
"CRI","7.18.20",54
"CIV","7.18.20",91
"HRV","7.18.20",120
"CUB","7.18.20",87
"CYP","7.18.20",19
"CZE","7.18.20",358
"DNK","7.18.20",611
"DJI","7.18.20",56
"DMA","7.18.20",0
"DOM","7.18.20",971
"ECU","7.18.20",5282
"EGY","7.18.20",4251
"SLV","7.18.20",324
"GNQ","7.18.20",51
"ERI","7.18.20",0
"EST","7.18.20",69
"SWZ","7.18.20",21
"ETH","7.18.20",163
"FJI","7.18.20",0
"FIN","7.18.20",328
"FRA","7.18.20",30158
"GAB","7.18.20",46
"GMB","7.18.20",4
"GEO","7.18.20",15
"DEU","7.18.20",9091
"GHA","7.18.20",145
"GRC","7.18.20",194
"GRD","7.18.20",0
"GTM","7.18.20",1449
"GIN","7.18.20",39
"GNB","7.18.20",26
"GUY","7.18.20",19
"HTI","7.18.20",145
"VAT","7.18.20",0
"HND","7.18.20",891
"HUN","7.18.20",596
"ISL","7.18.20",10
"IND","7.18.20",26816
"IDN","7.18.20",4016
"IRN","7.18.20",13979
"IRQ","7.18.20",3691
"IRL","7.18.20",1753
"ISR","7.18.20",426
"ITA","7.18.20",35042
"JAM","7.18.20",10
"JPN","7.18.20",986
"JOR","7.18.20",11
"KAZ","7.18.20",375
"KEN","7.18.20",225
"KOR","7.18.20",295
"KWT","7.18.20",407
"KGZ","7.18.20",900
"LAO","7.18.20",0
"LVA","7.18.20",31
"LBN","7.18.20",40
"LSO","7.18.20",6
"LBR","7.18.20",70
"LBY","7.18.20",48
"LIE","7.18.20",1
"LTU","7.18.20",80
"LUX","7.18.20",111
"MDG","7.18.20",55
"MWI","7.18.20",55
"MYS","7.18.20",122
"MDV","7.18.20",15
"MLI","7.18.20",121
"MLT","7.18.20",9
"MHL","7.18.20",0
"MRT","7.18.20",153
"MUS","7.18.20",10
"MEX","7.18.20",38888
"FSM","7.18.20",0
"MDA","7.18.20",680
"MCO","7.18.20",4
"MNG","7.18.20",0
"MNE","7.18.20",30
"MAR","7.18.20",269
"MOZ","7.18.20",10
"NAM","7.18.20",2
"NPL","7.18.20",40
"NLD","7.18.20",6155
"NZL","7.18.20",22
"NIC","7.18.20",99
"NER","7.18.20",69
"NGA","7.18.20",778
"MKD","7.18.20",414
"NOR","7.18.20",255
"OMN","7.18.20",308
"PAK","7.18.20",5568
"PAN","7.18.20",1071
"PNG","7.18.20",0
"PRY","7.18.20",29
"PER","7.18.20",12998
"PHL","7.18.20",1773
"POL","7.18.20",1618
"PRT","7.18.20",1684
"QAT","7.18.20",154
"ROU","7.18.20",2009
"RUS","7.18.20",12228
"RWA","7.18.20",5
"KNA","7.18.20",0
"LCA","7.18.20",0
"VCT","7.18.20",0
"WSM","7.18.20",0
"SMR","7.18.20",42
"STP","7.18.20",14
"SAU","7.18.20",2447
"SEN","7.18.20",163
"SRB","7.18.20",461
"SYC","7.18.20",0
"SLE","7.18.20",65
"SGP","7.18.20",27
"SVK","7.18.20",28
"SVN","7.18.20",111
"SLB","7.18.20",0
"SOM","7.18.20",93
"ZAF","7.18.20",4948
"SSD","7.18.20",43
"ESP","7.18.20",28420
"LKA","7.18.20",11
"SDN","7.18.20",673
"SUR","7.18.20",20
"SWE","7.18.20",5619
"CHE","7.18.20",1969
"SYR","7.18.20",25
"TWN","7.18.20",7
"TJK","7.18.20",57
"TZA","7.18.20",21
"THA","7.18.20",58
"TLS","7.18.20",0
"TGO","7.18.20",15
"TTO","7.18.20",8
"TUN","7.18.20",50
"TUR","7.18.20",5475
"UGA","7.18.20",0
"UKR","7.18.20",1496
"ARE","7.18.20",338
"GBR","7.18.20",41069
"URY","7.18.20",33
"USA","7.18.20",141070
"UZB","7.18.20",83
"VUT","7.18.20",0
"VEN","7.18.20",110
"VNM","7.18.20",0
"YEM","7.18.20",443
"ZMB","7.18.20",120
"ZWE","7.18.20",25
"AFG","7.19.20",1183
"ALB","7.19.20",112
"DZA","7.19.20",1078
"AND","7.19.20",52
"AGO","7.19.20",29
"ATG","7.19.20",3
"ARG","7.19.20",2260
"ARM","7.19.20",641
"AUS","7.19.20",123
"AUT","7.19.20",711
"AZE","7.19.20",354
"BHS","7.19.20",11
"BHR","7.19.20",126
"BGD","7.19.20",2618
"BRB","7.19.20",7
"BLR","7.19.20",499
"BEL","7.19.20",9800
"BLZ","7.19.20",2
"BEN","7.19.20",31
"BTN","7.19.20",0
"BOL","7.19.20",2151
"BIH","7.19.20",249
"BWA","7.19.20",1
"BRA","7.19.20",79488
"BRN","7.19.20",3
"BGR","7.19.20",300
"BFA","7.19.20",53
"MMR","7.19.20",6
"BDI","7.19.20",1
"CPV","7.19.20",21
"KHM","7.19.20",0
"CMR","7.19.20",373
"CAN","7.19.20",8896
"CAF","7.19.20",55
"TCD","7.19.20",75
"CHL","7.19.20",8503
"CHN","7.19.20",4646
"COL","7.19.20",6736
"COM","7.19.20",7
"COG","7.19.20",49
"COD","7.19.20",194
"CRI","7.19.20",62
"CIV","7.19.20",92
"HRV","7.19.20",120
"CUB","7.19.20",87
"CYP","7.19.20",19
"CZE","7.19.20",359
"DNK","7.19.20",611
"DJI","7.19.20",56
"DMA","7.19.20",0
"DOM","7.19.20",981
"ECU","7.19.20",5313
"EGY","7.19.20",4302
"SLV","7.19.20",335
"GNQ","7.19.20",51
"ERI","7.19.20",0
"EST","7.19.20",69
"SWZ","7.19.20",21
"ETH","7.19.20",167
"FJI","7.19.20",0
"FIN","7.19.20",328
"FRA","7.19.20",30158
"GAB","7.19.20",46
"GMB","7.19.20",4
"GEO","7.19.20",15
"DEU","7.19.20",9092
"GHA","7.19.20",148
"GRC","7.19.20",194
"GRD","7.19.20",0
"GTM","7.19.20",1485
"GIN","7.19.20",39
"GNB","7.19.20",26
"GUY","7.19.20",19
"HTI","7.19.20",146
"VAT","7.19.20",0
"HND","7.19.20",900
"HUN","7.19.20",596
"ISL","7.19.20",10
"IND","7.19.20",27497
"IDN","7.19.20",4143
"IRN","7.19.20",14188
"IRQ","7.19.20",3781
"IRL","7.19.20",1753
"ISR","7.19.20",436
"ITA","7.19.20",35045
"JAM","7.19.20",10
"JPN","7.19.20",986
"JOR","7.19.20",11
"KAZ","7.19.20",375
"KEN","7.19.20",234
"KOR","7.19.20",296
"KWT","7.19.20",408
"KGZ","7.19.20",1037
"LAO","7.19.20",0
"LVA","7.19.20",31
"LBN","7.19.20",40
"LSO","7.19.20",6
"LBR","7.19.20",70
"LBY","7.19.20",48
"LIE","7.19.20",1
"LTU","7.19.20",80
"LUX","7.19.20",111
"MDG","7.19.20",59
"MWI","7.19.20",59
"MYS","7.19.20",123
"MDV","7.19.20",15
"MLI","7.19.20",121
"MLT","7.19.20",9
"MHL","7.19.20",0
"MRT","7.19.20",155
"MUS","7.19.20",10
"MEX","7.19.20",39184
"FSM","7.19.20",0
"MDA","7.19.20",684
"MCO","7.19.20",4
"MNG","7.19.20",0
"MNE","7.19.20",32
"MAR","7.19.20",273
"MOZ","7.19.20",10
"NAM","7.19.20",3
"NPL","7.19.20",40
"NLD","7.19.20",6155
"NZL","7.19.20",22
"NIC","7.19.20",99
"NER","7.19.20",69
"NGA","7.19.20",789
"MKD","7.19.20",422
"NOR","7.19.20",255
"OMN","7.19.20",318
"PAK","7.19.20",5599
"PAN","7.19.20",1096
"PNG","7.19.20",0
"PRY","7.19.20",31
"PER","7.19.20",13187
