Country,1.3.1b) Biosecurity laws on facility security for especially dangerous pathogens,1.2.3a) Annual reporting to OIE on zoonotic disease incidence,3.6.1a) Percentage of households with Internet,3.1.1c) Vulnerable populations in national public health emergency response plan,6.1.6a) Government territorial control,5.3.1d) Extent of UNSCR 1540 implementation on public health emergencies,"6.2.1a) Adult literacy rate (15+ years old, both sexes)",2.1.2a) Participation in a regional or international lab network,1.5.1b) National law/regulation on oversight of dual use research,4.3.2a) Government prioritisation of care for healthcare workers during response,6.1.3a) Risk of social unrest,1.1.1c) National environmental surveillance for AMR residues/organisms,1.2.2a) Surveillance/reporting mechanism for zoonotic disease for livestock owners,6.5.3a) Domestic general government health expenditure per capita (PPP),2.2.2b) Collection of ongoing/real-time lab data by electronic surveillance system,2.2.3a) Availability of de-identified health surveillance data on disease outbreaks,2.2.1a) Evidence of ongoing event-based surveillance and analysis,1.2.1a) Laws/plans on zoonotic disease,3.7.1b) Alignment of movement restrictions with WHO/OIE regulations/recommendations,"1.4.2a) Biosafety training using a standardised, required approach",1.3.1a) Updated national records of especially dangerous pathogen/toxin inventories,1.4.1b) Agency for enforcement of biosafety laws/regulations,4.2.1a) Existence of MCM stockpiles or procurement agreements for emergency access,6.2.3a) Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),3.5.2a) Government use of media platforms to share info on public health emergencies,5.6.1c) Evidence of non-sharing of pandemic pathogen samples during an outbreak,1.1.1b) Capacity of national lab/lab system to test for AMR priority pathogens,2.2.4a) Safeguards for confidentiality of identifiable health information,4.4.1b) Inclusion of public and private sector in healthcare communication system,2.1.3a) Existence of an accredited national lab serving as a reference facility,3.7.2b) Alignment of airline restrictions with WHO/OIE regulations/recommendations,BG2) GDP per capita (US$),5.1.1a) Submission of IHR reports to the WHO in past year,6.5.1a) Total life expectancy (years),1.1.1a) National plan for AMR priority pathogens,3.7.2a) Restrictions by airlines headquartered in country due to disease outbreak,6.1.1a) Government effectiveness (EIU score),6.3.3a) Adequacy of power network,4.2.3a) Plan to receive foreign health personnel during a public health emergency,2.2.4b) Inclusion of cyber protections in health data confidentiality law/regulation,3.3.1b) Requirement for EOC to conduct/evidence EOC conducts at least annual drills,4.1.1c) Updated health workforce strategy to address human resource shortfalls,4.2.2a) Plans for dispensing MCMs for national use during a public health emergency,2.1.1a) Capacity of national lab system to conduct 5 or more WHO core tests,5.5.1b) National budget to address gaps identified in PVS assessment or gap analysis,2.2.5b) Public health system access to individual electronic health records,5.4.2a) Completion and publication of PVS report (past five years),1.5.1c) Existence of agency responsible for oversight of dual use research,5.3.1c) Submission of UNSCR 1540 reports,1.2.2c) Wildlife zoonotic disease surveillance,2.2.1b) Evidence of reporting a potential PHEIC to the WHO (last 2 years),4.3.1b) Access to skilled birth attendants (% of population),6.2.4a) Public confidence in government,4.6.1a) Requirement for ethical review before beginning a clinical trial,2.1.3b) External quality assurance of a national lab serving as a reference facility,3.6.4a) Gender gap in access to the Internet (percentage points),6.4.3a) Natural disaster risk,1.1.2b) National law(s) requiring prescription for antibiotic use (animals),6.4.2a) Change in forest area (percentage points),3.5.1a) Risk communication plan for specific use during a public health emergency,4.3.1a) Existence of enacted law(s) mandating universal healthcare coverage,5.4.2b) Completion and publication of PVS gap analysis (past five years),4.4.1a) Existence of system for communication during a public health emergency,1.5.1a) Evidence of national assessment of dual use research,2.2.2c) National commitment to share surveillance data with regional neighbours,"2.3.2a) Evidence of at least 1 trained field epidemiologist per 200,000 people","1.2.4b) Number of veterinary para-professionals per 100,000 people",5.5.3a) Commitments to improve domestic or foreign capacity for epidemic threats,BG4) Human Development Index (2018),2.3.1a) Access to field epidemiology training program in country and/or abroad,3.3.1a) Existence of Emergency Operations Centre (EOC),1.1.2a) National law(s) requiring prescription for antibiotic use (humans),3.7.1a) Restrictions on movement and/or exports/imports due to disease outbreak,2.2.5a) Common usage of electronic health records,1.2.2b) Laws/regulations on data confidentiality to protect livestock owners,1.3.4a) National transport regulations for Category A and B infectious substances,2.1.1b) Protocols to procure laboratory needs for Ministries of Health/Agriculture,5.5.3b) Investments to improve domestic or foreign capacity for epidemic threats,BG10) SDG Index score (2018),5.4.1b) Completion and publication of a NAPHS or GHSA roadmap,4.6.1b) Expedited approval for clinical trials of unregistered MCMs during epidemics,6.4.1a) Urban population (% of total population),3.5.2b) Inclusion of different population & sector needs in risk communication plan,6.1.5a) Presence or risk of armed conflict,BG7) Global Peace Index,4.5.2a) Evidence of national public health system monitoring and tracking of HCAIs,6.1.7a) International disputes/tensions,6.1.2a) Orderly transfers of power,2.1.2b) Existence of nationwide specimen transport system,1.4.1a) Biosafety laws/regulations,4.6.2b) Expedited approval for human MCMs during public health emergencies,"BG6) UN E-Government Survey, Onlines Services Index score (2018)",2.2.2a) Electronic national and sub-national reporting surveillance system,"5.5.1a) National budget to address gaps identified in JEE, NAPHS or GHSA roadmap","1.3.2a) Biosecurity training using a standardised, required approach",1.5.2a) Requirement to screen synthesised DNA against list prior to sale,3.1.1a) National emergency response plan for diseases with pandemic potential,4.5.1a) Plan to address routine and public health emergency PPE supply issues,"6.2.5a) Robust, open, diverse local media and reporting",1.3.3a) Personnel checks for permission to access to especially dangerous pathogens,6.5.2a) Access to potable water,6.5.2b) Access to at least basic sanitation facilities,BG5) EIU Democracy Index: Overall score (2019),2.4.1a) Mechanisms for ministries to share animal/human/wildlife surveillance data,1.2.1c) Cross-ministerial department/agency/unit for zoonotic disease,"4.3.1c) Out-of-pocket health expenditures per capita, PPP (current international $)",4.6.2a) Existence of agency responsible for approving new human MCMs,5.4.1a) Completion and publication of JEE (or GHSA pilot external assessment) report,5.3.1a) Biological and Toxin Weapons Convention status,3.6.2a) Mobile-cellular telephone subscriptions per 100 inhabitants,1.2.1b) Laws/plans for surveillance & control of multiple zoonotic pathogens,2.2.5c) Existence of data standards for health record data comparability,6.3.2a) Adequacy of airports,"1.2.4a) Number of veterinarians per 100,000 people",5.3.2a) Membership in global health security and/or biological weapons agreements,3.6.3a) Gender gap in access to a mobile phone (percentage points),3.4.1a) Joint exercise/procedures for potential deliberate biological events,4.1.2b) In-country capacity to isolate patients with highly communicable diseases,3.2.1a) Completion of biological-focused IHR exercise with the WHO in past year,1.3.5a) Laws/regulations on cross-border transfer and end-user screening,1.3.1d) Consolidation of especially dangerous pathogens into minimum # of facilities,5.2.1a) Existence of public health emergency agreements with regional neighbours,1.6.1b) Availability of vaccination figures for livestock (FMD) through OIE database,2.3.1b) Existence of field epidemiology training for animal health professionals,"4.1.1a) Doctors per 100,000 people","4.1.2a) Hospital beds per 100,000 people",1.3.1e) Capacity to conduct tests for anthrax/Ebola without culturing live pathogens,1.6.1a) Immunisation rate for humans (measles/MCV1),5.6.1a) Sharing of genetic/biological data and materials beyond influenza,5.3.1b) Submission of CBMs to the Biological and Toxin Weapons Convention,6.1.4a) Risk of terrorism,BG9) Human Capital Index score (2017),BG1) Overall GDP (US$bn),1.3.1c) Agency for enforcement of biosecurity laws/regulations,3.1.2a) Mechanism to engage private sector in outbreak preparedness/response,5.2.1b) Existence of animal health emergency agreements with regional neighbours,5.1.2a) Existence of specific risk reduction strategies for epidemics and pandemics,5.5.2a) Emergency public financing during a public health emergency,6.2.2a) UNDP Gender Inequality Index score,3.1.1b) National public health emergency response plan updated in past 3 years,"4.1.1b) Nurses and midwives per 100,000 people",BG8) Corruptions Perception Index score (2018),6.3.1a) Adequacy of road network,6.5.1b) HAQ Index frontier score,3.2.1b) Evidence of bio-focused exercise to identify gaps/best practices,3.3.1c) EOC activation within 120 minutes of identification of emergency/scenario,5.6.1b) Evidence of non-compliance with sample sharing element of PIP framework,3.1.1d) Existence of public pandemic influenza preparedness plan updated since 2009,BG3) Population (m),1.2.5a) Inclusion of private sector in national plan/law on zoonotic disease
Malaysia,0,1,80.1,0,2,2,93.7,1,0,0,2,0,1,531,1,1,0,1,1,0,0,1,1,0.0,1,1,2,1,1,1,1,"11,191",1,75.30,2,1,2,3,0,1,1,1,0,2,0,1,0,0,1,1,1,99.4,2,1,1,4,4,0,3.26,1,0,0,1,0,1,0.0,2,0,0.8,1,1,1,0,1,0,1,0,1,70.0,0,0,75.4,0,3,3.5,1,3,3,0,1,0,0.9,1,0,0,0,2,1,2,0,96.4,99.6,6.9,1,0,395.7,1,0,2,130.0,1,0,4,8,1,4,1,0,0,1,0,1,1,1,153.3,190,1,93,0,1,3,0.6,359,0,0,1,0,1,0.7130,0,412.4,47,2,68.10,0,0,1,0,32.0,0
Tanzania,0,1,13.0,0,2,0,77.9,1,0,0,2,0,0,45,0,0,0,1,1,0,0,0,0,15.4,1,1,0,0,0,1,1,968,1,65.68,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,63.5,1,0,1,17,3,0,-4.33,1,0,0,0,0,0,1.0,8,0,0.5,1,0,1,1,1,0,0,0,1,55.1,0,0,33.1,0,3,3.1,0,3,1,0,0,0,0.6,0,0,0,0,0,0,1,0,50.1,23.5,5.4,0,1,24.5,1,1,1,69.7,0,0,2,1,1,12,0,0,1,0,0,1,1,1,2.2,70,0,99,0,0,3,0.4,57,0,0,0,0,1,0.4632,0,41.6,36,1,33.90,0,0,1,0,59.1,0
Yemen,0,0,24.6,0,0,0,52.5,0,0,0,0,0,0,72,0,0,0,0,1,0,0,0,0,4.5,1,1,0,0,0,0,1,591,1,64.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,44.7,0,0,0,27,2,0,0.00,0,0,0,0,0,0,0.0,2,0,0.5,1,0,0,1,0,0,0,0,1,45.7,0,0,36.0,0,0,1.6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,1,0,70.4,59.7,2.0,0,0,117.0,1,0,2,59.6,0,0,0,1,1,32,0,0,0,0,0,0,1,0,31.1,70,0,73,0,0,0,0.4,17,0,0,0,0,1,0.1655,0,75.7,14,0,43.30,0,0,1,0,28.5,0
Romania,0,1,63.7,0,2,3,98.6,1,0,0,2,0,1,901,0,1,0,1,1,0,0,1,1,1.9,0,1,1,1,0,0,1,"12,234",1,75.01,0,1,2,3,0,1,0,0,0,2,0,1,0,0,1,1,0,95.2,0,1,0,9,2,1,2.22,0,1,0,0,0,1,0.0,14,0,0.8,1,1,1,1,1,0,0,1,1,71.2,0,0,53.9,0,4,3.4,1,3,3,0,1,1,0.7,0,0,0,0,2,0,2,0,100.0,81.8,6.4,0,1,239.1,1,0,2,114.6,1,1,3,46,1,0,0,0,0,1,0,1,1,1,266.9,630,1,87,0,1,3,0.6,240,0,0,1,0,0,0.6895,0,641.5,47,2,78.30,1,0,1,0,19.6,0
Armenia,1,0,64.3,0,2,2,99.7,1,0,0,2,0,1,144,0,1,1,1,1,1,1,1,1,0.3,1,1,1,1,0,0,1,"4,233",1,74.62,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,99.8,1,1,0,0,1,0,0.01,1,0,0,0,0,0,0.0,22,0,0.8,1,1,1,0,0,0,1,1,1,69.3,0,0,63.1,0,1,2.7,0,1,2,1,1,0,0.6,1,0,0,0,2,0,1,1,98.9,91.6,4.8,1,0,707.2,1,1,2,119.0,1,0,1,30,0,1,1,0,0,1,0,1,1,1,280.3,420,1,96,0,1,3,0.6,12,0,0,0,1,0,0.7376,0,542.3,35,1,70.70,0,0,1,0,2.9,0
Tuvalu,0,0,46.0,0,2,0,99.0,1,0,0,3,0,0,508,0,0,0,0,1,0,0,0,0,0.4,0,1,0,0,0,0,1,"3,550",1,67.20,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,93.1,1,0,0,4,0,0,0.00,0,0,0,0,0,0,0.0,,0,,0,0,1,1,0,0,0,1,0,,0,0,61.5,0,4,,0,4,3,0,0,0,0.2,0,0,0,0,0,0,1,0,99.3,91.4,,0,0,4.0,1,0,0,68.5,0,0,1,,0,3,0,0,0,0,0,0,0,0,109.1,560,0,95,0,0,4,0.6,0,0,0,0,0,1,0.6015,0,581.8,,2,57.66,0,0,1,0,0.0,0
Uzbekistan,0,0,46.8,0,2,2,100.0,1,0,0,2,0,0,192,0,0,0,1,1,0,0,1,0,22.1,1,1,2,0,0,0,1,"1,605",1,71.31,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,100.0,1,1,0,12,3,1,-0.19,0,0,0,0,0,0,0.0,20,0,0.7,1,1,1,1,0,0,0,1,1,70.3,0,0,50.6,0,3,2.8,0,2,0,0,1,0,0.8,0,0,0,0,0,0,1,0,91.2,100.0,2.0,0,0,217.8,1,0,2,76.0,1,0,1,42,0,23,0,0,0,0,0,1,1,0,245.1,400,0,99,0,1,2,,52,0,0,1,1,1,0.7255,0,"1,249.6",23,1,62.90,0,0,1,0,32.4,0
North Korea,0,0,0.0,0,2,0,77.0,1,0,0,2,0,1,,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,0,1,"1,700",1,71.69,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,,3,0,-10.53,0,1,0,0,0,0,0.0,,0,,0,0,1,1,0,0,0,0,1,,0,0,61.7,0,1,2.1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,99.6,77.1,1.1,0,0,,0,0,2,14.2,0,0,1,,0,,0,0,0,0,0,1,0,0,350.7,"1,320",0,99,0,0,3,,28,0,0,0,0,0,,0,409.1,14,3,53.40,0,0,0,0,25.6,0
Kenya,0,1,16.6,0,2,1,78.7,1,0,0,3,0,1,52,0,1,2,1,1,1,0,0,0,11.6,1,1,0,1,0,1,1,"1,725",1,67.03,2,1,1,0,0,1,0,1,0,2,0,0,0,0,1,1,1,61.8,1,1,1,12,3,1,0.64,0,1,0,0,0,1,1.0,10,0,0.6,1,1,1,1,0,0,0,1,1,56.8,1,1,26.6,0,2,2.7,0,1,2,0,0,0,0.6,1,0,1,0,2,0,1,0,58.5,29.8,5.1,0,1,39.8,1,1,2,86.1,1,1,1,4,1,1,0,0,1,0,0,1,1,1,20.4,140,0,68,0,1,1,0.5,88,0,0,0,1,1,0.4506,0,158.2,27,0,39.50,0,0,1,0,51.0,0
Latvia,0,1,81.3,0,2,3,99.9,1,0,0,2,0,1,868,1,1,2,1,1,0,1,1,1,0.4,1,1,2,1,0,1,1,"18,007",1,74.53,1,1,3,3,0,1,0,1,0,2,0,1,0,0,1,1,0,99.9,1,1,1,0,3,1,0.79,1,1,0,1,0,1,1.0,2,0,0.8,1,0,1,1,2,0,1,1,0,74.7,0,0,68.1,0,4,3.3,1,1,3,1,1,1,0.7,1,0,0,0,2,0,2,0,98.6,92.9,7.4,1,0,708.3,1,1,2,126.4,1,1,3,97,1,0,1,0,0,1,0,1,1,1,320.9,580,1,96,1,1,2,0.7,35,0,0,0,0,0,0.8041,1,490.3,58,2,80.70,0,0,1,1,1.9,0
Gambia,0,0,18.5,0,2,1,42.0,1,0,0,2,0,1,14,0,1,0,1,1,0,0,0,0,2.2,1,1,1,0,0,0,1,748,1,61.19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,57.2,1,1,0,3,4,0,1.66,0,0,0,0,0,0,1.0,14,0,0.5,1,1,0,1,0,0,0,0,1,51.6,0,0,60.6,0,3,3.1,0,3,1,0,0,0,0.3,1,0,0,0,2,1,1,0,80.1,41.7,4.3,0,0,17.5,1,1,2,130.0,0,0,2,1,0,6,0,0,0,0,0,1,1,1,10.7,110,0,90,0,0,3,0.4,2,0,0,0,0,1,0.3772,1,161.8,37,1,35.70,0,0,1,0,2.2,0
Ireland,0,1,84.5,0,2,4,99.9,1,0,0,2,1,1,"3,819",1,1,1,1,1,0,0,1,1,0.2,1,1,2,1,0,1,1,"78,282",1,81.61,2,1,3,3,0,1,0,1,0,2,0,0,0,0,1,1,1,99.7,1,1,1,0,4,1,0.85,1,0,0,0,0,1,0.0,,0,0.9,1,1,1,1,0,1,1,1,1,77.5,0,1,62.9,0,3,3.6,1,3,4,0,1,0,0.8,1,0,0,0,2,0,2,0,98.9,92.2,9.2,1,0,688.5,1,0,2,102.9,1,1,3,83,1,0,0,1,0,1,0,1,1,1,296.1,280,1,92,0,1,3,0.8,376,1,0,1,0,0,0.8906,1,"1,239.8",73,3,94.60,0,0,1,0,4.8,1
Kyrgyz Republic,0,0,34.5,0,2,2,99.2,1,0,0,2,0,0,94,1,1,1,1,0,0,0,0,1,0.2,1,1,1,1,0,1,1,"1,254",1,70.95,0,1,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,98.4,1,0,0,7,3,0,-1.05,1,1,1,0,0,0,0.0,,0,0.7,1,0,0,0,0,0,0,1,1,70.3,0,0,36.1,1,3,2.9,1,2,2,0,0,0,0.6,1,0,0,0,2,0,1,0,87.3,96.6,5.1,1,0,138.3,1,1,2,121.9,1,0,2,44,0,6,0,0,1,1,0,1,1,1,185.4,450,0,95,0,1,3,0.6,8,0,0,0,1,1,0.6079,1,636.1,29,1,60.60,1,0,1,0,6.1,1
Mexico,0,0,63.9,1,2,4,94.9,1,0,0,2,0,1,507,1,1,2,1,1,0,0,1,1,0.6,1,1,1,1,0,1,1,"9,360",1,77.12,2,1,1,3,0,1,0,1,0,2,0,0,0,0,1,1,0,97.7,0,1,1,11,4,0,-0.52,0,0,0,1,0,1,0.0,,0,0.8,1,1,1,1,1,1,1,1,1,65.2,0,0,79.9,1,3,2.4,1,1,2,0,1,1,0.9,1,0,0,0,2,0,1,0,98.3,89.2,6.2,1,0,392.4,1,0,2,88.5,1,1,2,31,1,5,1,1,0,1,0,1,1,0,223.1,150,1,79,1,1,2,0.6,"1,224",0,0,1,1,1,0.6570,0,264.5,28,2,66.30,0,0,1,0,130.8,0
Chile,1,0,82.3,0,2,1,96.9,1,0,0,2,0,1,"1,171",0,1,1,1,1,1,0,1,0,0.8,1,1,2,1,0,1,1,"16,388",1,79.52,2,1,3,3,0,0,0,0,0,2,0,0,0,0,1,1,1,99.7,1,1,1,1,2,1,2.63,1,1,0,1,0,1,0.0,3,0,0.8,1,1,1,0,1,0,1,1,1,72.8,0,1,87.5,0,4,3.4,1,3,4,0,1,1,0.8,1,0,0,0,2,0,2,0,100.0,99.9,8.0,1,0,696.1,1,0,2,127.5,0,0,4,9,1,0,1,0,0,0,0,1,1,1,103.3,220,0,93,0,1,3,0.7,298,1,0,1,0,0,0.6807,1,14.5,67,2,77.90,0,0,1,1,18.2,0
Guinea-Bissau,0,0,3.8,0,0,0,45.6,1,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,30.5,0,1,0,0,0,0,1,792,1,57.40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45.0,1,0,0,8,0,0,-3.56,0,0,0,0,0,0,1.0,4,0,0.5,1,0,0,1,0,0,0,0,1,,0,0,42.9,0,2,2.8,0,2,1,0,0,0,0.1,0,0,0,0,0,0,1,0,69.2,21.5,2.0,0,0,34.7,0,0,2,77.1,0,0,1,1,0,8,0,0,0,0,0,0,1,0,4.5,100,0,66,0,0,3,,2,0,0,0,0,1,0.3976,0,55.1,16,0,23.40,0,0,1,0,1.9,0
Mauritania,0,0,18.0,0,2,1,51.2,1,0,0,1,0,1,60,0,0,0,1,1,0,0,0,1,1.4,0,1,0,1,0,0,1,"1,097",1,63.24,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,69.3,0,1,0,7,3,0,-0.04,0,0,0,0,0,0,1.0,,0,0.5,1,1,0,1,0,0,0,0,1,51.6,0,0,52.8,0,4,2.7,0,2,1,0,0,0,0.2,0,0,0,0,0,0,1,0,69.6,44.6,3.8,0,0,83.4,1,1,2,92.2,0,0,1,,0,10,0,0,0,0,0,0,0,1,6.8,40,0,86,0,0,2,0.4,5,0,0,0,0,1,0.3834,0,66.7,27,0,40.60,0,0,1,0,4.5,0
Bulgaria,1,0,63.4,0,2,4,98.4,1,0,0,3,0,0,798,1,1,0,1,1,0,0,1,1,0.5,0,1,1,1,0,1,1,"9,256",1,74.61,0,1,2,3,0,1,0,0,0,2,0,0,0,0,1,1,0,99.8,1,1,1,3,3,0,1.61,0,1,0,0,0,1,0.0,12,0,0.8,1,0,0,1,1,0,0,1,1,73.1,0,0,74.7,0,4,3.4,1,2,3,0,1,1,0.8,1,0,0,0,0,0,2,0,99.3,86.0,7.0,0,0,756.7,1,0,2,120.4,1,1,2,69,1,0,0,1,0,1,0,1,1,1,399.9,680,1,94,0,1,3,0.7,65,1,0,1,1,0,0.7826,0,531.8,42,2,77.20,0,0,1,0,7.0,0
Nepal,0,1,19.7,0,2,0,59.6,1,0,0,1,0,1,29,0,1,0,1,1,0,0,0,0,3.1,1,1,1,0,1,0,1,985,1,70.25,2,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,58.0,0,1,0,12,1,1,0.00,1,0,0,1,0,0,0.0,66,0,0.6,0,1,1,1,1,0,1,1,1,62.8,0,0,19.3,0,3,3.0,0,3,2,0,0,0,0.7,0,0,0,0,2,0,1,0,87.7,46.1,5.2,0,0,86.5,1,0,2,123.2,0,0,2,2,0,7,0,0,0,1,0,0,1,0,59.8,30,0,90,0,0,3,0.5,29,0,0,0,0,1,0.5204,1,204.1,31,0,40.00,0,0,1,0,29.6,0
Trinidad and Tobago,0,0,73.3,0,2,1,98.7,1,0,0,2,0,0,"1,151",0,0,1,0,1,0,0,0,0,0.4,1,1,0,1,0,0,1,"16,494",1,70.67,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,1,0,0,0,2,1,1.33,1,0,0,0,0,0,0.0,7,0,0.8,1,1,1,1,0,0,0,0,0,67.5,0,0,53.2,0,4,2.9,1,3,3,0,0,0,0.6,0,0,0,0,2,0,2,0,96.9,92.1,7.2,0,0,874.0,1,0,2,130.0,0,0,2,26,0,4,0,1,0,0,0,1,1,0,182.1,300,0,93,0,0,3,0.6,23,0,0,1,1,1,0.6760,0,328.1,41,2,64.30,0,0,1,0,1.4,0
Cyprus,0,1,80.7,0,0,3,98.7,1,0,0,3,0,1,958,0,1,1,1,1,0,0,1,1,0.0,1,1,1,1,0,1,1,"28,341",1,80.51,2,1,3,2,0,1,0,1,0,0,0,0,0,0,1,1,0,97.4,2,1,1,5,4,0,-0.02,0,0,0,0,0,1,0.0,11,0,0.9,1,1,0,1,1,1,1,1,0,70.4,0,0,66.8,0,4,3.1,0,2,3,0,1,0,0.8,0,0,0,0,2,0,1,0,100.0,99.4,7.6,0,0,"1,020.1",1,0,2,130.0,1,0,3,23,1,7,0,0,0,1,0,1,1,1,249.6,340,0,90,0,1,3,0.8,24,0,0,1,0,0,0.9146,0,411.7,59,3,90.30,0,0,1,0,0.9,0
Djibouti,0,0,55.7,0,0,1,52.5,0,0,0,2,0,0,56,0,0,0,0,1,0,0,0,0,7.5,1,1,0,0,0,0,1,"2,002",1,62.47,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,87.4,1,0,0,6,2,0,0.00,0,0,0,0,0,0,1.0,11,0,0.5,0,0,0,1,0,0,0,1,1,50.6,0,0,77.6,0,2,2.8,0,2,0,0,0,0,0.3,0,0,0,0,0,0,1,0,76.9,51.4,2.9,0,0,31.5,1,1,0,39.0,0,0,4,3,0,5,0,0,0,0,0,0,1,0,22.9,140,0,79,0,0,2,,2,0,0,0,0,1,0.3976,0,55.7,31,2,35.00,0,0,1,0,1.0,0
St Vincent and The Grenadines,0,0,65.6,1,2,0,94.2,1,0,0,2,0,0,314,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,0,0,1,"8,158",1,73.18,0,1,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,99.0,1,0,0,6,0,0,2.05,0,1,0,1,0,0,0.0,13,0,0.7,1,0,0,1,2,0,0,0,1,,0,0,51.8,0,4,,0,3,3,0,0,0,0.5,0,0,0,0,2,0,1,0,95.1,87.2,,0,0,83.9,0,0,2,105.7,0,0,3,24,0,4,0,0,0,0,0,1,1,1,57.4,260,0,99,0,0,4,,1,0,0,1,1,1,0.6543,0,440.8,58,2,57.40,0,0,1,0,0.1,0
Rwanda,0,0,20.0,0,2,1,70.8,1,0,0,3,0,0,44,1,0,1,1,0,0,0,0,1,20.2,1,1,1,1,0,0,1,727,1,67.13,0,1,2,1,0,0,0,1,0,2,0,0,0,0,1,1,0,90.7,1,1,0,5,2,1,3.63,0,1,0,0,0,1,0.0,30,0,0.5,1,0,1,0,1,0,0,1,1,56.1,0,0,17.1,0,3,3.0,0,1,0,0,0,0,0.7,1,0,0,0,1,0,0,0,56.7,62.3,3.4,0,0,8.3,1,1,2,72.2,1,0,1,15,0,11,0,0,1,0,0,0,1,1,6.4,160,1,99,0,0,2,0.4,9,0,0,0,0,1,0.6187,0,83.2,56,1,36.00,1,0,1,0,12.5,0
Thailand,1,1,52.9,0,1,1,92.9,1,1,1,2,1,1,496,1,1,2,1,0,1,1,1,1,0.0,1,1,2,1,1,1,1,"7,302",1,75.30,2,1,2,2,0,0,1,1,0,2,0,1,0,1,1,1,0,99.1,1,1,1,0,4,1,0.59,1,1,0,1,0,1,0.0,2,0,0.8,1,1,0,0,1,0,1,1,1,69.2,0,1,49.2,1,2,2.7,1,2,0,1,1,1,0.6,1,0,1,0,2,0,1,2,98.2,95.0,4.6,1,0,76.9,1,1,2,130.0,1,1,2,13,1,1,1,1,1,0,0,1,1,1,47.0,210,1,99,0,1,1,0.6,505,1,1,1,1,1,0.6067,1,229.4,36,2,69.50,0,0,1,1,69.2,1
Cook Islands,0,0,0.7,0,2,0,83.3,1,0,0,2,0,0,"1,007",0,0,0,0,1,0,0,0,0,0.2,0,1,1,1,0,0,1,"16,700",1,76.20,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,1,0,0,4,1,0,0.00,0,0,0,0,0,1,0.0,,0,,0,0,0,1,0,0,0,0,0,,0,0,75.1,0,4,,0,4,2,0,0,0,,0,0,0,0,0,0,1,0,99.9,97.6,,0,0,43.2,1,0,2,42.9,0,0,0,,0,3,0,0,0,0,0,0,0,0,119.1,318,0,98,0,0,2,,0,0,0,1,0,0,0.6015,0,575.7,,0,85.32,0,0,1,0,0.0,0
South Sudan,0,1,6.7,0,0,0,26.8,1,0,0,0,0,0,28,0,1,1,0,1,0,0,0,1,18.9,0,1,0,0,0,0,1,237,1,56.81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,19.4,1,0,0,5,2,0,0.00,0,0,0,0,0,0,0.0,22,0,0.4,0,0,0,0,0,0,1,0,0,,0,0,19.3,0,1,1.5,0,1,0,0,0,0,0.1,0,0,0,0,1,0,1,0,50.4,10.4,,0,0,37.6,0,1,0,12.0,0,0,0,1,0,9,0,1,1,0,0,0,1,0,1.5,76,0,75,0,0,0,0.3,3,0,0,0,0,1,0.3976,0,121.8,13,0,26.80,0,0,1,0,12.6,0
New Zealand,1,1,88.5,0,2,4,99.9,1,0,0,4,0,1,"2,882",1,1,1,1,1,0,0,1,1,0.2,1,1,2,1,0,1,1,"41,807",1,81.61,2,1,4,3,0,0,0,0,1,0,0,0,0,0,1,1,0,96.3,2,1,1,1,1,1,-0.09,1,1,0,1,0,0,0.0,28,0,0.9,1,1,1,1,0,1,1,1,1,77.9,0,0,86.5,1,4,3.8,0,3,4,0,1,1,1.0,1,0,0,0,2,0,2,0,100.0,100.0,9.3,0,0,497.5,1,0,2,130.0,1,0,4,56,1,0,0,1,0,0,0,1,1,0,306.1,280,0,93,0,1,3,0.8,203,1,1,1,0,1,0.8643,0,"1,114.8",87,3,92.40,0,0,1,1,4.9,0
